text,intent,service,response,guide,entities
"J'ai effectué une demande récemment et j'aimerais connaître l'état d'avancement du dossier, pouvez-vous m'informer ?",suivi_demande,Commercial,Réponse automatique générée.,,
"J'ai effectué une demande récemment et j'aimerais connaître l'état d'avancement du dossier, pouvez-vous m'informer ?",suivi_demande,Commercial,Réponse automatique générée.,,
"J'ai effectué une demande récemment et j'aimerais connaître l'état d'avancement du dossier, pouvez-vous m'informer ?",suivi_demande,Commercial,Réponse automatique générée.,,
"J'ai effectué une demande récemment et j'aimerais connaître l'état d'avancement du dossier, pouvez-vous m'informer ?",suivi_demande,Commercial,Réponse automatique générée.,,
"J'ai effectué une demande récemment et j'aimerais connaître l'état d'avancement du dossier, pouvez-vous m'informer ?",suivi_demande,Commercial,Réponse automatique générée.,,
"J'ai effectué une demande récemment et j'aimerais connaître l'état d'avancement du dossier, pouvez-vous m'informer ?",suivi_demande,Commercial,Réponse automatique générée.,,
"J'ai effectué une demande récemment et j'aimerais connaître l'état d'avancement du dossier, pouvez-vous m'informer ?",suivi_demande,Commercial,Réponse automatique générée.,,
"J'ai effectué une demande récemment et j'aimerais connaître l'état d'avancement du dossier, pouvez-vous m'informer ?",suivi_demande,Commercial,Réponse automatique générée.,,
"J'ai effectué une demande récemment et j'aimerais connaître l'état d'avancement du dossier, pouvez-vous m'informer ?",suivi_demande,Commercial,Réponse automatique générée.,,
"J'ai effectué une demande récemment et j'aimerais connaître l'état d'avancement du dossier, pouvez-vous m'informer ?",suivi_demande,Commercial,Réponse automatique générée.,,
"J'ai effectué une demande récemment et j'aimerais connaître l'état d'avancement du dossier, pouvez-vous m'informer ?",suivi_demande,Commercial,Réponse automatique générée.,,
"J'ai effectué une demande récemment et j'aimerais connaître l'état d'avancement du dossier, pouvez-vous m'informer ?",suivi_demande,Commercial,Réponse automatique générée.,,
"J'ai effectué une demande récemment et j'aimerais connaître l'état d'avancement du dossier, pouvez-vous m'informer ?",suivi_demande,Commercial,Réponse automatique générée.,,
"J'ai effectué une demande récemment et j'aimerais connaître l'état d'avancement du dossier, pouvez-vous m'informer ?",suivi_demande,Commercial,Réponse automatique générée.,,
"J'ai effectué une demande récemment et j'aimerais connaître l'état d'avancement du dossier, pouvez-vous m'informer ?",suivi_demande,Commercial,Réponse automatique générée.,,
"J'ai effectué une demande récemment et j'aimerais connaître l'état d'avancement du dossier, pouvez-vous m'informer ?",suivi_demande,Commercial,Réponse automatique générée.,,
"J'ai effectué une demande récemment et j'aimerais connaître l'état d'avancement du dossier, pouvez-vous m'informer ?",suivi_demande,Commercial,Réponse automatique générée.,,
"J'ai effectué une demande récemment et j'aimerais connaître l'état d'avancement du dossier, pouvez-vous m'informer ?",suivi_demande,Commercial,Réponse automatique générée.,,
"J'ai effectué une demande récemment et j'aimerais connaître l'état d'avancement du dossier, pouvez-vous m'informer ?",suivi_demande,Commercial,Réponse automatique générée.,,
"J'ai effectué une demande récemment et j'aimerais connaître l'état d'avancement du dossier, pouvez-vous m'informer ?",suivi_demande,Commercial,Réponse automatique générée.,,
"J'ai effectué une demande récemment et j'aimerais connaître l'état d'avancement du dossier, pouvez-vous m'informer ?",suivi_demande,Commercial,Réponse automatique générée.,,
"J'ai effectué une demande récemment et j'aimerais connaître l'état d'avancement du dossier, pouvez-vous m'informer ?",suivi_demande,Commercial,Réponse automatique générée.,,
"J'ai effectué une demande récemment et j'aimerais connaître l'état d'avancement du dossier, pouvez-vous m'informer ?",suivi_demande,Commercial,Réponse automatique générée.,,
"J'ai effectué une demande récemment et j'aimerais connaître l'état d'avancement du dossier, pouvez-vous m'informer ?",suivi_demande,Commercial,Réponse automatique générée.,,
"J'ai effectué une demande récemment et j'aimerais connaître l'état d'avancement du dossier, pouvez-vous m'informer ?",suivi_demande,Commercial,Réponse automatique générée.,,
"J'ai effectué une demande récemment et j'aimerais connaître l'état d'avancement du dossier, pouvez-vous m'informer ?",suivi_demande,Commercial,Réponse automatique générée.,,
"J'ai effectué une demande récemment et j'aimerais connaître l'état d'avancement du dossier, pouvez-vous m'informer ?",suivi_demande,Commercial,Réponse automatique générée.,,
"J'ai effectué une demande récemment et j'aimerais connaître l'état d'avancement du dossier, pouvez-vous m'informer ?",suivi_demande,Commercial,Réponse automatique générée.,,
"J'ai effectué une demande récemment et j'aimerais connaître l'état d'avancement du dossier, pouvez-vous m'informer ?",suivi_demande,Commercial,Réponse automatique générée.,,
"J'ai effectué une demande récemment et j'aimerais connaître l'état d'avancement du dossier, pouvez-vous m'informer ?",suivi_demande,Commercial,Réponse automatique générée.,,
"J'ai effectué une demande récemment et j'aimerais connaître l'état d'avancement du dossier, pouvez-vous m'informer ?",suivi_demande,Commercial,Réponse automatique générée.,,
"J'ai effectué une demande récemment et j'aimerais connaître l'état d'avancement du dossier, pouvez-vous m'informer ?",suivi_demande,Commercial,Réponse automatique générée.,,
"J'ai effectué une demande récemment et j'aimerais connaître l'état d'avancement du dossier, pouvez-vous m'informer ?",suivi_demande,Commercial,Réponse automatique générée.,,
"J'ai effectué une demande récemment et j'aimerais connaître l'état d'avancement du dossier, pouvez-vous m'informer ?",suivi_demande,Commercial,Réponse automatique générée.,,
"J'ai effectué une demande récemment et j'aimerais connaître l'état d'avancement du dossier, pouvez-vous m'informer ?",suivi_demande,Commercial,Réponse automatique générée.,,
"J'ai effectué une demande récemment et j'aimerais connaître l'état d'avancement du dossier, pouvez-vous m'informer ?",suivi_demande,Commercial,Réponse automatique générée.,,
"J'ai effectué une demande récemment et j'aimerais connaître l'état d'avancement du dossier, pouvez-vous m'informer ?",suivi_demande,Commercial,Réponse automatique générée.,,
"J'ai effectué une demande récemment et j'aimerais connaître l'état d'avancement du dossier, pouvez-vous m'informer ?",suivi_demande,Commercial,Réponse automatique générée.,,
"J'ai effectué une demande récemment et j'aimerais connaître l'état d'avancement du dossier, pouvez-vous m'informer ?",suivi_demande,Commercial,Réponse automatique générée.,,
"J'ai effectué une demande récemment et j'aimerais connaître l'état d'avancement du dossier, pouvez-vous m'informer ?",suivi_demande,Commercial,Réponse automatique générée.,,
"J'ai effectué une demande récemment et j'aimerais connaître l'état d'avancement du dossier, pouvez-vous m'informer ?",suivi_demande,Commercial,Réponse automatique générée.,,
"J'ai effectué une demande récemment et j'aimerais connaître l'état d'avancement du dossier, pouvez-vous m'informer ?",suivi_demande,Commercial,Réponse automatique générée.,,
"J'ai effectué une demande récemment et j'aimerais connaître l'état d'avancement du dossier, pouvez-vous m'informer ?",suivi_demande,Commercial,Réponse automatique générée.,,
"J'ai effectué une demande récemment et j'aimerais connaître l'état d'avancement du dossier, pouvez-vous m'informer ?",suivi_demande,Commercial,Réponse automatique générée.,,
"J'ai effectué une demande récemment et j'aimerais connaître l'état d'avancement du dossier, pouvez-vous m'informer ?",suivi_demande,Commercial,Réponse automatique générée.,,
"J'ai effectué une demande récemment et j'aimerais connaître l'état d'avancement du dossier, pouvez-vous m'informer ?",suivi_demande,Commercial,Réponse automatique générée.,,
"J'ai effectué une demande récemment et j'aimerais connaître l'état d'avancement du dossier, pouvez-vous m'informer ?",suivi_demande,Commercial,Réponse automatique générée.,,
"J'ai effectué une demande récemment et j'aimerais connaître l'état d'avancement du dossier, pouvez-vous m'informer ?",suivi_demande,Commercial,Réponse automatique générée.,,
"J'ai effectué une demande récemment et j'aimerais connaître l'état d'avancement du dossier, pouvez-vous m'informer ?",suivi_demande,Commercial,Réponse automatique générée.,,
"J'ai effectué une demande récemment et j'aimerais connaître l'état d'avancement du dossier, pouvez-vous m'informer ?",suivi_demande,Commercial,Réponse automatique générée.,,
"J'ai effectué une demande récemment et j'aimerais connaître l'état d'avancement du dossier, pouvez-vous m'informer ?",suivi_demande,Commercial,Réponse automatique générée.,,
"J'ai effectué une demande récemment et j'aimerais connaître l'état d'avancement du dossier, pouvez-vous m'informer ?",suivi_demande,Commercial,Réponse automatique générée.,,
"J'ai effectué une demande récemment et j'aimerais connaître l'état d'avancement du dossier, pouvez-vous m'informer ?",suivi_demande,Commercial,Réponse automatique générée.,,
"J'ai effectué une demande récemment et j'aimerais connaître l'état d'avancement du dossier, pouvez-vous m'informer ?",suivi_demande,Commercial,Réponse automatique générée.,,
Je souhaite mettre fin à mon abonnement d'eau et connaître la procédure complète pour résilier mon contrat.,resiliation,Commercial,Réponse automatique générée.,,
Je souhaite mettre fin à mon abonnement d'eau et connaître la procédure complète pour résilier mon contrat.,resiliation,Commercial,Réponse automatique générée.,,
Je souhaite mettre fin à mon abonnement d'eau et connaître la procédure complète pour résilier mon contrat.,resiliation,Commercial,Réponse automatique générée.,,
Je souhaite mettre fin à mon abonnement d'eau et connaître la procédure complète pour résilier mon contrat.,resiliation,Commercial,Réponse automatique générée.,,
Je souhaite mettre fin à mon abonnement d'eau et connaître la procédure complète pour résilier mon contrat.,resiliation,Commercial,Réponse automatique générée.,,
Je souhaite mettre fin à mon abonnement d'eau et connaître la procédure complète pour résilier mon contrat.,resiliation,Commercial,Réponse automatique générée.,,
Je souhaite mettre fin à mon abonnement d'eau et connaître la procédure complète pour résilier mon contrat.,resiliation,Commercial,Réponse automatique générée.,,
Je souhaite mettre fin à mon abonnement d'eau et connaître la procédure complète pour résilier mon contrat.,resiliation,Commercial,Réponse automatique générée.,,
Je souhaite mettre fin à mon abonnement d'eau et connaître la procédure complète pour résilier mon contrat.,resiliation,Commercial,Réponse automatique générée.,,
Je souhaite mettre fin à mon abonnement d'eau et connaître la procédure complète pour résilier mon contrat.,resiliation,Commercial,Réponse automatique générée.,,
Je souhaite mettre fin à mon abonnement d'eau et connaître la procédure complète pour résilier mon contrat.,resiliation,Commercial,Réponse automatique générée.,,
Je souhaite mettre fin à mon abonnement d'eau et connaître la procédure complète pour résilier mon contrat.,resiliation,Commercial,Réponse automatique générée.,,
Je souhaite mettre fin à mon abonnement d'eau et connaître la procédure complète pour résilier mon contrat.,resiliation,Commercial,Réponse automatique générée.,,
Je souhaite mettre fin à mon abonnement d'eau et connaître la procédure complète pour résilier mon contrat.,resiliation,Commercial,Réponse automatique générée.,,
Je souhaite mettre fin à mon abonnement d'eau et connaître la procédure complète pour résilier mon contrat.,resiliation,Commercial,Réponse automatique générée.,,
Je souhaite mettre fin à mon abonnement d'eau et connaître la procédure complète pour résilier mon contrat.,resiliation,Commercial,Réponse automatique générée.,,
Je souhaite mettre fin à mon abonnement d'eau et connaître la procédure complète pour résilier mon contrat.,resiliation,Commercial,Réponse automatique générée.,,
Je souhaite mettre fin à mon abonnement d'eau et connaître la procédure complète pour résilier mon contrat.,resiliation,Commercial,Réponse automatique générée.,,
Je souhaite mettre fin à mon abonnement d'eau et connaître la procédure complète pour résilier mon contrat.,resiliation,Commercial,Réponse automatique générée.,,
Je souhaite mettre fin à mon abonnement d'eau et connaître la procédure complète pour résilier mon contrat.,resiliation,Commercial,Réponse automatique générée.,,
Je souhaite mettre fin à mon abonnement d'eau et connaître la procédure complète pour résilier mon contrat.,resiliation,Commercial,Réponse automatique générée.,,
Je souhaite mettre fin à mon abonnement d'eau et connaître la procédure complète pour résilier mon contrat.,resiliation,Commercial,Réponse automatique générée.,,
Je souhaite mettre fin à mon abonnement d'eau et connaître la procédure complète pour résilier mon contrat.,resiliation,Commercial,Réponse automatique générée.,,
Je souhaite mettre fin à mon abonnement d'eau et connaître la procédure complète pour résilier mon contrat.,resiliation,Commercial,Réponse automatique générée.,,
Je souhaite mettre fin à mon abonnement d'eau et connaître la procédure complète pour résilier mon contrat.,resiliation,Commercial,Réponse automatique générée.,,
Je souhaite mettre fin à mon abonnement d'eau et connaître la procédure complète pour résilier mon contrat.,resiliation,Commercial,Réponse automatique générée.,,
Je souhaite mettre fin à mon abonnement d'eau et connaître la procédure complète pour résilier mon contrat.,resiliation,Commercial,Réponse automatique générée.,,
Je souhaite mettre fin à mon abonnement d'eau et connaître la procédure complète pour résilier mon contrat.,resiliation,Commercial,Réponse automatique générée.,,
Je souhaite mettre fin à mon abonnement d'eau et connaître la procédure complète pour résilier mon contrat.,resiliation,Commercial,Réponse automatique générée.,,
Je souhaite mettre fin à mon abonnement d'eau et connaître la procédure complète pour résilier mon contrat.,resiliation,Commercial,Réponse automatique générée.,,
Je souhaite mettre fin à mon abonnement d'eau et connaître la procédure complète pour résilier mon contrat.,resiliation,Commercial,Réponse automatique générée.,,
Je souhaite mettre fin à mon abonnement d'eau et connaître la procédure complète pour résilier mon contrat.,resiliation,Commercial,Réponse automatique générée.,,
Je souhaite mettre fin à mon abonnement d'eau et connaître la procédure complète pour résilier mon contrat.,resiliation,Commercial,Réponse automatique générée.,,
Je souhaite mettre fin à mon abonnement d'eau et connaître la procédure complète pour résilier mon contrat.,resiliation,Commercial,Réponse automatique générée.,,
Je souhaite mettre fin à mon abonnement d'eau et connaître la procédure complète pour résilier mon contrat.,resiliation,Commercial,Réponse automatique générée.,,
Je souhaite mettre fin à mon abonnement d'eau et connaître la procédure complète pour résilier mon contrat.,resiliation,Commercial,Réponse automatique générée.,,
Je souhaite mettre fin à mon abonnement d'eau et connaître la procédure complète pour résilier mon contrat.,resiliation,Commercial,Réponse automatique générée.,,
Je souhaite mettre fin à mon abonnement d'eau et connaître la procédure complète pour résilier mon contrat.,resiliation,Commercial,Réponse automatique générée.,,
Je souhaite mettre fin à mon abonnement d'eau et connaître la procédure complète pour résilier mon contrat.,resiliation,Commercial,Réponse automatique générée.,,
Je souhaite mettre fin à mon abonnement d'eau et connaître la procédure complète pour résilier mon contrat.,resiliation,Commercial,Réponse automatique générée.,,
Je souhaite mettre fin à mon abonnement d'eau et connaître la procédure complète pour résilier mon contrat.,resiliation,Commercial,Réponse automatique générée.,,
Je souhaite mettre fin à mon abonnement d'eau et connaître la procédure complète pour résilier mon contrat.,resiliation,Commercial,Réponse automatique générée.,,
Je souhaite mettre fin à mon abonnement d'eau et connaître la procédure complète pour résilier mon contrat.,resiliation,Commercial,Réponse automatique générée.,,
Je souhaite mettre fin à mon abonnement d'eau et connaître la procédure complète pour résilier mon contrat.,resiliation,Commercial,Réponse automatique générée.,,
Je souhaite mettre fin à mon abonnement d'eau et connaître la procédure complète pour résilier mon contrat.,resiliation,Commercial,Réponse automatique générée.,,
Je souhaite mettre fin à mon abonnement d'eau et connaître la procédure complète pour résilier mon contrat.,resiliation,Commercial,Réponse automatique générée.,,
Je souhaite mettre fin à mon abonnement d'eau et connaître la procédure complète pour résilier mon contrat.,resiliation,Commercial,Réponse automatique générée.,,
Je souhaite mettre fin à mon abonnement d'eau et connaître la procédure complète pour résilier mon contrat.,resiliation,Commercial,Réponse automatique générée.,,
Je souhaite mettre fin à mon abonnement d'eau et connaître la procédure complète pour résilier mon contrat.,resiliation,Commercial,Réponse automatique générée.,,
Je souhaite mettre fin à mon abonnement d'eau et connaître la procédure complète pour résilier mon contrat.,resiliation,Commercial,Réponse automatique générée.,,
Je souhaite mettre fin à mon abonnement d'eau et connaître la procédure complète pour résilier mon contrat.,resiliation,Commercial,Réponse automatique générée.,,
Je souhaite mettre fin à mon abonnement d'eau et connaître la procédure complète pour résilier mon contrat.,resiliation,Commercial,Réponse automatique générée.,,
Je souhaite mettre fin à mon abonnement d'eau et connaître la procédure complète pour résilier mon contrat.,resiliation,Commercial,Réponse automatique générée.,,
Je souhaite mettre fin à mon abonnement d'eau et connaître la procédure complète pour résilier mon contrat.,resiliation,Commercial,Réponse automatique générée.,,
Je souhaite mettre fin à mon abonnement d'eau et connaître la procédure complète pour résilier mon contrat.,resiliation,Commercial,Réponse automatique générée.,,
Je souhaite mettre fin à mon abonnement d'eau et connaître la procédure complète pour résilier mon contrat.,resiliation,Commercial,Réponse automatique générée.,,
Je souhaite mettre fin à mon abonnement d'eau et connaître la procédure complète pour résilier mon contrat.,resiliation,Commercial,Réponse automatique générée.,,
Je souhaite mettre fin à mon abonnement d'eau et connaître la procédure complète pour résilier mon contrat.,resiliation,Commercial,Réponse automatique générée.,,
Je souhaite mettre fin à mon abonnement d'eau et connaître la procédure complète pour résilier mon contrat.,resiliation,Commercial,Réponse automatique générée.,,
Je souhaite mettre fin à mon abonnement d'eau et connaître la procédure complète pour résilier mon contrat.,resiliation,Commercial,Réponse automatique générée.,,
Je souhaite mettre fin à mon abonnement d'eau et connaître la procédure complète pour résilier mon contrat.,resiliation,Commercial,Réponse automatique générée.,,
Je souhaite mettre fin à mon abonnement d'eau et connaître la procédure complète pour résilier mon contrat.,resiliation,Commercial,Réponse automatique générée.,,
Je souhaite mettre fin à mon abonnement d'eau et connaître la procédure complète pour résilier mon contrat.,resiliation,Commercial,Réponse automatique générée.,,
Je souhaite mettre fin à mon abonnement d'eau et connaître la procédure complète pour résilier mon contrat.,resiliation,Commercial,Réponse automatique générée.,,
Je souhaite mettre fin à mon abonnement d'eau et connaître la procédure complète pour résilier mon contrat.,resiliation,Commercial,Réponse automatique générée.,,
Je souhaite mettre fin à mon abonnement d'eau et connaître la procédure complète pour résilier mon contrat.,resiliation,Commercial,Réponse automatique générée.,,
Je souhaite mettre fin à mon abonnement d'eau et connaître la procédure complète pour résilier mon contrat.,resiliation,Commercial,Réponse automatique générée.,,
Je souhaite mettre fin à mon abonnement d'eau et connaître la procédure complète pour résilier mon contrat.,resiliation,Commercial,Réponse automatique générée.,,
Je souhaite mettre fin à mon abonnement d'eau et connaître la procédure complète pour résilier mon contrat.,resiliation,Commercial,Réponse automatique générée.,,
Je souhaite mettre fin à mon abonnement d'eau et connaître la procédure complète pour résilier mon contrat.,resiliation,Commercial,Réponse automatique générée.,,
Pouvez-vous me donner plus d'informations sur vos services et les démarches disponibles pour les clients ?,demande_information,General,Réponse automatique générée.,,
Pouvez-vous me donner plus d'informations sur vos services et les démarches disponibles pour les clients ?,demande_information,General,Réponse automatique générée.,,
Pouvez-vous me donner plus d'informations sur vos services et les démarches disponibles pour les clients ?,demande_information,General,Réponse automatique générée.,,
Pouvez-vous me donner plus d'informations sur vos services et les démarches disponibles pour les clients ?,demande_information,General,Réponse automatique générée.,,
Pouvez-vous me donner plus d'informations sur vos services et les démarches disponibles pour les clients ?,demande_information,General,Réponse automatique générée.,,
Pouvez-vous me donner plus d'informations sur vos services et les démarches disponibles pour les clients ?,demande_information,General,Réponse automatique générée.,,
Pouvez-vous me donner plus d'informations sur vos services et les démarches disponibles pour les clients ?,demande_information,General,Réponse automatique générée.,,
Pouvez-vous me donner plus d'informations sur vos services et les démarches disponibles pour les clients ?,demande_information,General,Réponse automatique générée.,,
Pouvez-vous me donner plus d'informations sur vos services et les démarches disponibles pour les clients ?,demande_information,General,Réponse automatique générée.,,
Pouvez-vous me donner plus d'informations sur vos services et les démarches disponibles pour les clients ?,demande_information,General,Réponse automatique générée.,,
Pouvez-vous me donner plus d'informations sur vos services et les démarches disponibles pour les clients ?,demande_information,General,Réponse automatique générée.,,
Pouvez-vous me donner plus d'informations sur vos services et les démarches disponibles pour les clients ?,demande_information,General,Réponse automatique générée.,,
Pouvez-vous me donner plus d'informations sur vos services et les démarches disponibles pour les clients ?,demande_information,General,Réponse automatique générée.,,
Pouvez-vous me donner plus d'informations sur vos services et les démarches disponibles pour les clients ?,demande_information,General,Réponse automatique générée.,,
Pouvez-vous me donner plus d'informations sur vos services et les démarches disponibles pour les clients ?,demande_information,General,Réponse automatique générée.,,
Pouvez-vous me donner plus d'informations sur vos services et les démarches disponibles pour les clients ?,demande_information,General,Réponse automatique générée.,,
Pouvez-vous me donner plus d'informations sur vos services et les démarches disponibles pour les clients ?,demande_information,General,Réponse automatique générée.,,
Pouvez-vous me donner plus d'informations sur vos services et les démarches disponibles pour les clients ?,demande_information,General,Réponse automatique générée.,,
Pouvez-vous me donner plus d'informations sur vos services et les démarches disponibles pour les clients ?,demande_information,General,Réponse automatique générée.,,
Pouvez-vous me donner plus d'informations sur vos services et les démarches disponibles pour les clients ?,demande_information,General,Réponse automatique générée.,,
Pouvez-vous me donner plus d'informations sur vos services et les démarches disponibles pour les clients ?,demande_information,General,Réponse automatique générée.,,
Pouvez-vous me donner plus d'informations sur vos services et les démarches disponibles pour les clients ?,demande_information,General,Réponse automatique générée.,,
Pouvez-vous me donner plus d'informations sur vos services et les démarches disponibles pour les clients ?,demande_information,General,Réponse automatique générée.,,
Pouvez-vous me donner plus d'informations sur vos services et les démarches disponibles pour les clients ?,demande_information,General,Réponse automatique générée.,,
Pouvez-vous me donner plus d'informations sur vos services et les démarches disponibles pour les clients ?,demande_information,General,Réponse automatique générée.,,
Pouvez-vous me donner plus d'informations sur vos services et les démarches disponibles pour les clients ?,demande_information,General,Réponse automatique générée.,,
Pouvez-vous me donner plus d'informations sur vos services et les démarches disponibles pour les clients ?,demande_information,General,Réponse automatique générée.,,
Pouvez-vous me donner plus d'informations sur vos services et les démarches disponibles pour les clients ?,demande_information,General,Réponse automatique générée.,,
Pouvez-vous me donner plus d'informations sur vos services et les démarches disponibles pour les clients ?,demande_information,General,Réponse automatique générée.,,
Pouvez-vous me donner plus d'informations sur vos services et les démarches disponibles pour les clients ?,demande_information,General,Réponse automatique générée.,,
Pouvez-vous me donner plus d'informations sur vos services et les démarches disponibles pour les clients ?,demande_information,General,Réponse automatique générée.,,
Pouvez-vous me donner plus d'informations sur vos services et les démarches disponibles pour les clients ?,demande_information,General,Réponse automatique générée.,,
Pouvez-vous me donner plus d'informations sur vos services et les démarches disponibles pour les clients ?,demande_information,General,Réponse automatique générée.,,
Pouvez-vous me donner plus d'informations sur vos services et les démarches disponibles pour les clients ?,demande_information,General,Réponse automatique générée.,,
Pouvez-vous me donner plus d'informations sur vos services et les démarches disponibles pour les clients ?,demande_information,General,Réponse automatique générée.,,
Pouvez-vous me donner plus d'informations sur vos services et les démarches disponibles pour les clients ?,demande_information,General,Réponse automatique générée.,,
Pouvez-vous me donner plus d'informations sur vos services et les démarches disponibles pour les clients ?,demande_information,General,Réponse automatique générée.,,
Pouvez-vous me donner plus d'informations sur vos services et les démarches disponibles pour les clients ?,demande_information,General,Réponse automatique générée.,,
Pouvez-vous me donner plus d'informations sur vos services et les démarches disponibles pour les clients ?,demande_information,General,Réponse automatique générée.,,
Pouvez-vous me donner plus d'informations sur vos services et les démarches disponibles pour les clients ?,demande_information,General,Réponse automatique générée.,,
Pouvez-vous me donner plus d'informations sur vos services et les démarches disponibles pour les clients ?,demande_information,General,Réponse automatique générée.,,
Pouvez-vous me donner plus d'informations sur vos services et les démarches disponibles pour les clients ?,demande_information,General,Réponse automatique générée.,,
Pouvez-vous me donner plus d'informations sur vos services et les démarches disponibles pour les clients ?,demande_information,General,Réponse automatique générée.,,
Pouvez-vous me donner plus d'informations sur vos services et les démarches disponibles pour les clients ?,demande_information,General,Réponse automatique générée.,,
Pouvez-vous me donner plus d'informations sur vos services et les démarches disponibles pour les clients ?,demande_information,General,Réponse automatique générée.,,
Pouvez-vous me donner plus d'informations sur vos services et les démarches disponibles pour les clients ?,demande_information,General,Réponse automatique générée.,,
Pouvez-vous me donner plus d'informations sur vos services et les démarches disponibles pour les clients ?,demande_information,General,Réponse automatique générée.,,
Pouvez-vous me donner plus d'informations sur vos services et les démarches disponibles pour les clients ?,demande_information,General,Réponse automatique générée.,,
Pouvez-vous me donner plus d'informations sur vos services et les démarches disponibles pour les clients ?,demande_information,General,Réponse automatique générée.,,
Pouvez-vous me donner plus d'informations sur vos services et les démarches disponibles pour les clients ?,demande_information,General,Réponse automatique générée.,,
Pouvez-vous me donner plus d'informations sur vos services et les démarches disponibles pour les clients ?,demande_information,General,Réponse automatique générée.,,
Pouvez-vous me donner plus d'informations sur vos services et les démarches disponibles pour les clients ?,demande_information,General,Réponse automatique générée.,,
Pouvez-vous me donner plus d'informations sur vos services et les démarches disponibles pour les clients ?,demande_information,General,Réponse automatique générée.,,
Pouvez-vous me donner plus d'informations sur vos services et les démarches disponibles pour les clients ?,demande_information,General,Réponse automatique générée.,,
Pouvez-vous me donner plus d'informations sur vos services et les démarches disponibles pour les clients ?,demande_information,General,Réponse automatique générée.,,
Pouvez-vous me donner plus d'informations sur vos services et les démarches disponibles pour les clients ?,demande_information,General,Réponse automatique générée.,,
Pouvez-vous me donner plus d'informations sur vos services et les démarches disponibles pour les clients ?,demande_information,General,Réponse automatique générée.,,
Pouvez-vous me donner plus d'informations sur vos services et les démarches disponibles pour les clients ?,demande_information,General,Réponse automatique générée.,,
Pouvez-vous me donner plus d'informations sur vos services et les démarches disponibles pour les clients ?,demande_information,General,Réponse automatique générée.,,
Pouvez-vous me donner plus d'informations sur vos services et les démarches disponibles pour les clients ?,demande_information,General,Réponse automatique générée.,,
Pouvez-vous me donner plus d'informations sur vos services et les démarches disponibles pour les clients ?,demande_information,General,Réponse automatique générée.,,
Pouvez-vous me donner plus d'informations sur vos services et les démarches disponibles pour les clients ?,demande_information,General,Réponse automatique générée.,,
Pouvez-vous me donner plus d'informations sur vos services et les démarches disponibles pour les clients ?,demande_information,General,Réponse automatique générée.,,
Pouvez-vous me donner plus d'informations sur vos services et les démarches disponibles pour les clients ?,demande_information,General,Réponse automatique générée.,,
Pouvez-vous me donner plus d'informations sur vos services et les démarches disponibles pour les clients ?,demande_information,General,Réponse automatique générée.,,
Pouvez-vous me donner plus d'informations sur vos services et les démarches disponibles pour les clients ?,demande_information,General,Réponse automatique générée.,,
Pouvez-vous me donner plus d'informations sur vos services et les démarches disponibles pour les clients ?,demande_information,General,Réponse automatique générée.,,
Pouvez-vous me donner plus d'informations sur vos services et les démarches disponibles pour les clients ?,demande_information,General,Réponse automatique générée.,,
Pouvez-vous me donner plus d'informations sur vos services et les démarches disponibles pour les clients ?,demande_information,General,Réponse automatique générée.,,
Pouvez-vous me donner plus d'informations sur vos services et les démarches disponibles pour les clients ?,demande_information,General,Réponse automatique générée.,,
Je voudrais savoir où se trouve l'agence la plus proche de chez moi à Aného pour me déplacer.,localisation_agence,General,Réponse automatique générée.,,lieu=Aného
Je voudrais savoir où se trouve l'agence la plus proche de chez moi à Tsévié pour me déplacer.,localisation_agence,General,Réponse automatique générée.,,lieu=Tsévié
Je voudrais savoir où se trouve l'agence la plus proche de chez moi à Adidogomé pour me déplacer.,localisation_agence,General,Réponse automatique générée.,,lieu=Adidogomé
Je voudrais savoir où se trouve l'agence la plus proche de chez moi à Lomé pour me déplacer.,localisation_agence,General,Réponse automatique générée.,,lieu=Lomé
Je voudrais savoir où se trouve l'agence la plus proche de chez moi à Tsévié pour me déplacer.,localisation_agence,General,Réponse automatique générée.,,lieu=Tsévié
Je voudrais savoir où se trouve l'agence la plus proche de chez moi à Kegue pour me déplacer.,localisation_agence,General,Réponse automatique générée.,,lieu=Kegue
Je voudrais savoir où se trouve l'agence la plus proche de chez moi à Agoè pour me déplacer.,localisation_agence,General,Réponse automatique générée.,,lieu=Agoè
Je voudrais savoir où se trouve l'agence la plus proche de chez moi à Adidogomé pour me déplacer.,localisation_agence,General,Réponse automatique générée.,,lieu=Adidogomé
Je voudrais savoir où se trouve l'agence la plus proche de chez moi à Aného pour me déplacer.,localisation_agence,General,Réponse automatique générée.,,lieu=Aného
Je voudrais savoir où se trouve l'agence la plus proche de chez moi à Kegue pour me déplacer.,localisation_agence,General,Réponse automatique générée.,,lieu=Kegue
Je voudrais savoir où se trouve l'agence la plus proche de chez moi à Tsévié pour me déplacer.,localisation_agence,General,Réponse automatique générée.,,lieu=Tsévié
Je voudrais savoir où se trouve l'agence la plus proche de chez moi à Agoè pour me déplacer.,localisation_agence,General,Réponse automatique générée.,,lieu=Agoè
Je voudrais savoir où se trouve l'agence la plus proche de chez moi à Lomé pour me déplacer.,localisation_agence,General,Réponse automatique générée.,,lieu=Lomé
Je voudrais savoir où se trouve l'agence la plus proche de chez moi à Adidogomé pour me déplacer.,localisation_agence,General,Réponse automatique générée.,,lieu=Adidogomé
